Date,Time,sma_diff,wavg_diff,xavg_diff,hma_diff,adma_diff,tsi_diff,rsi_diff,gauss_diff,momo_diff,t3_diff,macd_diff
20140114,153500,0.001717,0.001877,0.073269,0.002011,0.078495,-4.007526,-1.561601,0.000645,0,0.004945,0.007223
20140114,153600,0.001833,0.001721,0.07066,0.001231,0.075886,-4.668787,-0.824024,0.00143,0.001,-0.000604,0.005439
20140114,153700,0.001833,0.001415,0.065927,0.00047,0.069235,-5.994503,-0.82543,0.003073,0,-0.009824,0.000491
20140114,153800,0.00145,0.001118,0.059656,-0.000287,0.05986,-8.057405,-0.420093,0.004147,-0.005,-0.02129,-0.004976
20140114,153900,0.00145,0.000972,0.054096,-0.000596,0.052845,-10.013337,-0.420093,0.002482,0,-0.029291,-0.006161
20140114,154000,0.001383,0.000749,0.051161,-0.000564,0.051357,-10.746499,-0.692874,-0.001037,0,-0.02969,-0.001794
20140114,154100,0.001117,0.000674,0.047479,-0.000312,0.048526,-11.071741,-0.02903,8.20E-05,-0.004,-0.03139,-0.001996
20140114,154200,0.000283,-0.001074,0.04554,-0.002181,0.047648,-10.566889,-4.274576,-0.00599,-0.01,-0.027075,0.002403
20140114,154300,-0.0007,-0.002603,0.041584,-0.005083,0.044551,-10.585446,-4.078093,-0.005852,-0.011,-0.028039,-4.40E-05
20140114,154400,-0.001467,-0.002479,0.041479,-0.006048,0.045148,-8.788351,0.006297,-0.006204,-0.01,-0.021164,0.004718
20140114,154500,-0.001533,-0.0023,0.031064,-0.005274,0.032626,-10.273684,0.646096,0.006382,0,-0.038667,-0.013566
20140114,154600,-0.0015,-0.002064,0.021471,-0.003626,0.015949,-11.845737,0.670075,0.006435,0,-0.052527,-0.020499
20140114,154700,-0.001533,-0.001803,0.005562,-0.002089,-0.009484,-13.94956,0.751585,0.011646,0,-0.079017,-0.036152
20140114,154800,-0.00155,-0.001582,-0.005095,-0.000455,-0.018987,-13.96447,0.606203,0.004784,-0.001,-0.090365,-0.033661
20140114,154900,-0.001625,-0.001421,-0.011628,0.000748,-0.027141,-12.346205,0.440496,-0.001282,-0.0001,-0.089996,-0.025142
20140114,155000,-0.000725,0.000414,-0.013251,0.003181,-0.026467,-8.997276,3.765281,-0.001479,0.01,-0.078406,-0.013899
20140114,155100,-0.00075,0.000556,-0.011875,0.004095,-0.01994,-5.213339,-0.03076,-0.004962,1.00E-04,-0.059208,-0.002672
20140114,155200,-0.0003,0.001426,-0.013433,0.004923,-0.019405,-2.404439,1.266854,0.001867,0.005,-0.049198,-0.004766
20140114,155300,-0.00045,0.001449,-0.021799,0.00432,-0.033791,-1.670012,0.024851,0.00947,-0.001,-0.055632,-0.018928
20140114,155400,0.00045,0.001579,-0.024331,0.003297,-0.033761,-0.725609,-0.061682,0.002623,0.01,-0.048483,-0.014239
20140114,155500,0.001217,0.001495,-0.021138,0.00187,-0.025438,1.20815,-0.133606,-0.004842,0.01,-0.029278,-0.001468
20140114,155600,0.001283,0.001323,-0.01932,0.000493,-0.022047,2.743531,-0.115923,-0.002879,0,-0.01595,0.001097
20140114,155700,0.001283,0.001087,-0.013808,-0.000303,-0.013355,4.579726,-0.156414,-0.005505,0,0.004039,0.009341
20140114,155800,0.0008,0.000128,-0.008532,-0.001769,-0.002127,6.090263,-1.367242,-0.006436,-0.005,0.020936,0.013035
20140114,155900,0.000833,-1.00E-05,-3.30E-05,-0.002272,0.012937,7.993187,-0.099474,-0.007407,0,0.041728,0.020433
20140114,160000,0.000867,-0.000131,0.005818,-0.002155,0.018716,9.337367,-0.079342,-0.003124,0,0.052919,0.018588
20140115,101100,0.000633,0.00101,0.146903,0.001112,0.145768,5.479381,1.357584,-0.001124,0.005,0.12237,0.034439
20140115,101200,0.000667,0.000928,0.147609,0.00145,0.138905,4.01834,0.099232,0.001259,0,0.104321,0.02847
20140115,101300,0.000633,0.000795,0.150832,0.001399,0.138443,3.019652,0.015464,-0.002718,0,0.094827,0.03176
20140115,101400,0.000633,0.000713,0.149239,0.00093,0.133369,1.63376,0.129882,0.001391,0,0.075815,0.024162
20140115,101500,0.0007,0.000615,0.144758,0.000568,0.130001,-0.1807,0.197432,0.00391,0,0.05289,0.015494
20140115,101600,0.00055,0.000531,0.143855,0.00021,0.128487,-1.406228,0.104654,-0.001353,-0.001,0.041895,0.019168
20140115,101700,0.000617,0.000408,0.138041,-0.000183,0.124207,-3.160198,0.220333,0.002665,0,0.021775,0.011052
20140115,101800,0.000383,0.000305,0.130185,-0.000255,0.116054,-5.260118,0.267941,0.004384,-0.002,0.000441,0.00356
20140115,101900,-3.30E-05,-0.000546,0.127548,-0.001301,0.115533,-6.30261,-0.630683,-0.004535,-0.005,-0.004901,0.010939
20140115,102000,-0.000833,-0.002033,0.124072,-0.003831,0.117625,-6.765612,-1.466847,-0.007819,-0.01,-0.009653,0.012892
20140115,102100,-0.0008,-0.001921,0.118736,-0.004809,0.113528,-7.116793,1.255485,-0.002561,0,-0.018553,0.008359
20140115,102200,-0.00125,-0.002521,0.110153,-0.005354,0.103483,-8.234982,-0.364592,0.000168,-0.005,-0.032418,0.000319
20140115,102300,-0.001667,-0.002421,0.104666,-0.004529,0.099635,-8.847438,0.779443,-0.001536,-0.005,-0.037607,0.0015
20140115,102400,-0.00125,-0.00131,0.100644,-0.002266,0.098496,-8.698807,1.881074,-0.000583,0.005,-0.038392,0.003797
20140115,102500,-0.001217,-0.001133,0.096282,-9.90E-05,0.095949,-8.27713,0.675051,-0.000734,0,-0.038084,0.004333
20140115,102600,-0.00125,-0.000931,0.091088,0.001347,0.091441,-8.061828,0.627858,0.000604,0,-0.039459,0.002227
20140115,102700,-0.00125,-0.000769,0.083197,0.001709,0.080864,-8.924329,0.500931,0.003747,0,-0.046375,-0.004485
20140115,102800,-0.00125,-0.000546,0.080122,0.001683,0.079008,-8.528202,0.51245,-0.001566,0,-0.040959,0.001511
20140115,102900,-0.00125,-0.000385,0.07895,0.00125,0.082759,-6.813602,0.511676,-0.003923,0,-0.031311,0.007389
20140115,103000,-0.001283,-0.000215,0.079426,0.000661,0.087638,-4.104067,0.507496,-0.004682,0,-0.018788,0.012584
20140115,103100,-0.000833,2.10E-05,0.085127,0.000248,0.101887,0.432502,0.480632,-0.009009,0.005,0.004275,0.024594
20140115,103200,-3.30E-05,0.000156,0.087993,2.00E-06,0.106661,3.945556,0.449039,-0.004534,0.01,0.018086,0.024093
20140115,103300,-0.000867,-0.001446,0.083029,-0.002193,0.099364,3.295579,-2.753528,0.000898,-0.01,0.012659,0.009873
20140115,103400,-0.000383,-0.001236,0.07976,-0.003233,0.094756,1.859016,-0.235928,0.00125,0.005,0.009628,0.005647
20140115,103500,-0.000383,-0.0012,0.071573,-0.003138,0.083453,-1.176002,0.502155,0.005933,0,-0.005148,-0.006092
20140115,103600,-0.000867,-0.001164,0.064304,-0.002336,0.072159,-3.827212,0.502155,0.003885,-0.005,-0.016329,-0.009286
20140115,103700,-0.0008,-0.001054,0.057087,-0.001471,0.060963,-5.989156,0.621982,0.002634,0,-0.026417,-0.011039
20140115,103800,-0.0008,-0.000923,0.048729,-0.000566,0.048128,-7.996038,0.833022,0.003068,0,-0.037439,-0.014237
20140115,103900,-0.000833,-0.000815,0.042743,0.000225,0.0433,-9.155371,0.655901,0.00047,0,-0.041833,-0.011654
20140115,104000,-0.000867,-0.000672,0.029525,0.000562,0.024433,-11.365484,1.152154,0.007906,0,-0.061661,-0.025028
20140115,104100,-0.0008,-0.000485,0.014775,0.000587,0.000439,-13.646097,1.239096,0.00955,0,-0.082662,-0.034663
20140115,104200,-0.000875,-0.000392,0.002819,0.000426,-0.015731,-14.973146,1.197081,0.00517,-1.00E-04,-0.094377,-0.034209
20140115,104300,-4.20E-05,0.001281,-0.005314,0.002447,-0.021538,-14.605697,5.500995,0.004526,0.01,-0.096159,-0.028657
20140115,104400,-4.20E-05,0.001233,-0.010138,0.003235,-0.023604,-13.046008,0.453831,-0.000792,0,-0.088175,-0.019584
20140115,104500,0.000575,0.000894,-0.014068,0.002575,-0.024969,-11.353273,-0.687052,-0.002441,0.0074,-0.078076,-0.014408
20140115,104600,0.000575,0.000728,-0.022005,0.001422,-0.033469,-10.377694,0.093437,0.003569,0,-0.078382,-0.021153
20140115,104700,0.000575,0.000717,-0.024199,0.000625,-0.031906,-7.886082,0.059874,-0.001367,0,-0.06578,-0.013772
20140115,104800,0.000575,0.000567,-0.025756,-1.70E-05,-0.03119,-5.314293,0.059874,-0.001745,0,-0.053204,-0.009908
20140115,104900,0.000575,0.000501,-0.024748,-0.000557,-0.026554,-2.27391,0.045853,-0.003324,0,-0.03668,-0.003921
20140115,105000,0.000575,0.000444,-0.022767,-0.000768,-0.021014,0.822021,0.039505,-0.003232,0,-0.02034,0.000209
20140115,105100,0.000575,0.000294,-0.022958,-0.000524,-0.020314,2.890862,0.044173,0.000404,0,-0.011806,-0.002509
20140115,105200,0.000642,0.000197,-0.01796,-0.00036,-0.013815,6.099043,0.019556,-0.004351,0,0.006879,0.006227
20140115,105300,0.000608,0.000137,-0.0118,-0.000187,-0.001696,9.49989,0.012714,-0.005205,0,0.025147,0.012307
20140115,105400,-0.000183,-0.001487,-0.012278,-0.002202,-0.00281,9.859724,-2.998916,-0.001615,-0.0099,0.026077,0.003384
20140115,105500,-0.00105,-0.001521,-0.009161,-0.003082,-0.000309,9.997483,0.029559,-0.002739,-0.01,0.032633,0.005453
20140115,105600,-0.0018,-0.002721,-0.01199,-0.00494,-0.003626,7.851399,-1.644058,-0.000199,-0.009,0.024563,-0.003967
20140115,105700,-0.001667,-0.00259,-0.010893,-0.005223,-0.002939,6.371906,0.290751,-0.002881,0.0016,0.024628,-0.001067
20140115,105800,-0.00205,-0.003126,-0.00705,-0.005543,0.003695,5.800649,-1.678816,-0.007634,-0.005,0.03065,0.00603
20140115,105900,-0.001633,-0.002026,-0.001464,-0.003468,0.012893,6.190563,0.793719,-0.005223,0.005,0.038681,0.011546
20140115,110000,-0.0017,-0.001767,0.001702,-0.001299,0.014723,6.25779,-0.749518,-0.002004,0,0.040789,0.010258
20140115,110100,-0.001633,-0.001521,0.005315,0.000262,0.016026,6.277893,-1.079318,-0.001495,0,0.042975,0.010526
20140115,110200,-0.00125,-0.000446,0.009371,0.002241,0.023038,6.544873,0.24478,0.000331,0.005,0.045176,0.011277
20140115,110300,-0.001283,-0.000262,0.016416,0.002952,0.034476,7.316401,-2.392854,-0.00382,0,0.054156,0.018254
20140115,110400,-0.001283,-4.90E-05,0.022767,0.002906,0.044549,8.155284,-2.540615,-0.003423,0,0.060672,0.02062
20140115,110500,-0.001217,0.000103,0.030758,0.002021,0.056759,9.200301,-2.86363,-0.004694,0,0.069672,0.025098
20140115,110600,-0.00045,0.000297,0.050817,0.001207,0.083764,11.484568,-3.003053,-0.017141,0.01,0.105276,0.051228
20140115,110700,-0.000383,0.000359,0.077456,0.000471,0.11679,13.18092,-2.688157,-0.022739,0,0.151808,0.076237
20140115,110800,0.000333,0.00041,0.102142,-3.60E-05,0.136965,13.298241,-2.559734,-0.017024,0.009,0.187773,0.084306
20140115,110900,0.000417,0.000397,0.117062,-0.000325,0.126698,11.355298,-1.861575,-0.003178,0.001,0.19575,0.070046
20140115,111000,0.0008,0.000349,0.125958,-0.000355,0.132512,8.696731,-1.558886,0.003941,0.005,0.187219,0.053665
20140115,111100,0.000383,0.000156,0.133104,-0.000239,0.126905,6.377499,-1.559226,0.00359,-0.005,0.173833,0.044538
20140115,111200,0.00045,9.00E-05,0.131669,-0.00022,0.119761,3.066397,-0.806232,0.009169,0,0.14145,0.025529
20140115,111300,0.000467,0.00019,0.131565,9.60E-05,0.114474,0.202652,-0.700041,0.004908,0.001,0.115142,0.020793
20140115,111400,0.000117,0.000172,0.124334,0.000248,0.103814,-3.349787,-0.432886,0.008612,-0.005,0.076129,0.006066
20140115,111500,8.30E-05,8.50E-05,0.121422,0.000335,0.098652,-5.933687,-0.572568,0.001266,0,0.052461,0.008805
20140115,111600,-0.0001,-0.000259,0.119964,-0.000351,0.098344,-7.362948,-1.053485,-0.003757,-0.0026,0.036553,0.013529
20140115,111700,-0.000167,-0.000251,0.12392,-0.000672,0.107975,-7.223944,-0.707857,-0.009246,0,0.036344,0.025897
20140115,111800,-0.000167,-0.000195,0.123054,-0.000751,0.106607,-7.053164,-0.485416,-0.003057,0,0.026686,0.021973
20140115,111900,-0.000583,-0.001,0.117113,-0.001646,0.099333,-7.775942,-1.544095,0.001606,-0.005,0.007996,0.01077
20140115,112000,-0.000517,-0.000887,0.107607,-0.001958,0.084217,-9.20175,0.03967,0.006308,0,-0.016456,-0.001808
20140115,112100,-0.000517,-0.000792,0.097131,-0.001712,0.068461,-10.828673,0.108815,0.006266,0,-0.039331,-0.00958
20140115,112200,-0.0005,-0.000536,0.078951,-0.000892,0.038973,-13.516795,0.479573,0.013169,0.001,-0.076105,-0.028389
20140115,112300,-0.000167,5.60E-05,0.065954,0.000554,0.026113,-15.152201,1.128946,0.007583,0.004,-0.095763,-0.027718
20140115,112400,-0.000167,0.000105,0.04884,0.00141,0.010045,-16.611629,0.511657,0.008835,0,-0.120356,-0.035711
20140115,112500,-0.000217,0.000154,0.026746,0.001704,-0.024132,-18.079057,0.65457,0.013078,-0.001,-0.151998,-0.050042
20140115,112600,-0.000217,0.000218,0.003827,0.001387,-0.056978,-19.069891,0.698211,0.012681,0,-0.180269,-0.059126
20140115,112700,-0.000183,0.000236,-0.01752,0.000954,-0.081877,-19.417401,0.713293,0.009346,0,-0.200124,-0.061665
20140115,112800,-3.30E-05,0.000203,-0.029479,0.000503,-0.081563,-17.854184,0.447126,-0.001601,0.0026,-0.194213,-0.046086
20140115,112900,-3.30E-05,0.000254,-0.043864,8.00E-06,-0.077103,-15.957484,0.491581,0.001602,0,-0.192589,-0.045673
20140115,113000,-3.30E-05,0.00029,-0.048944,-0.0002,-0.073756,-12.622437,0.262171,-0.005797,0,-0.1688,-0.029281
20140115,113100,0.001217,0.001741,-0.047133,0.001864,-0.066433,-7.943035,2.170533,-0.006358,0.015,-0.132015,-0.0114
20140115,113200,0.00125,0.001546,-0.044715,0.002899,-0.059239,-3.755815,-0.079853,-0.005633,0,-0.096561,-0.002529
20140115,113300,0.00205,0.002954,-0.041798,0.005001,-0.05279,-0.327863,1.813888,0.001285,0.01,-0.065943,-0.000143
20140115,113400,0.00245,0.003369,-0.036436,0.006318,-0.042011,2.825992,0.694179,0.000556,0.004,-0.033254,0.005904
20140115,113500,0.002917,0.0046,-0.032415,0.008058,-0.037042,5.34866,1.685419,0.005744,0.006,-0.009764,0.004734
20140115,113600,0.003783,0.005621,-0.033885,0.009508,-0.041918,6.367984,1.201653,0.013676,0.01,-0.002986,-0.006463
20140115,113700,0.004533,0.006485,-0.032824,0.01036,-0.04072,6.947917,1.043996,0.010889,0.009,0.007408,-0.006068
20140115,113800,0.0053,0.007272,-0.031468,0.010914,-0.039312,7.233721,1.262196,0.010056,0.01,0.015522,-0.005559
20140115,113900,0.0053,0.006479,-0.029648,0.009,-0.035887,7.305027,-1.393659,0.00476,0,0.023822,-0.002639
20140115,114000,0.004467,0.00411,-0.026438,0.003952,-0.029552,7.488988,-3.541164,-0.003473,-0.01,0.034174,0.002783
20140115,114100,0.004533,0.003385,-0.021263,-0.000418,-0.020482,8.496834,-0.466136,-0.004469,0,0.045351,0.008114
20140115,114200,0.004533,0.00271,-0.029827,-0.002887,-0.036831,5.422541,-1.371999,0.011058,0,0.022219,-0.016346
20140115,114300,0.003283,0.001305,-0.03479,-0.004732,-0.045547,2.022518,-2.418231,0.004704,-0.015,0.009309,-0.019031
20140115,114400,0.003242,0.000785,-0.033147,-0.005152,-0.043405,0.895284,-0.541626,-0.003633,-1.00E-04,0.011647,-0.008136
20140115,114500,0.002408,0.000247,-0.029691,-0.00431,-0.037164,1.261136,-0.360668,-0.006003,-0.01,0.018128,0.000498
20140115,114600,0.002792,0.001438,-0.025081,-0.000486,-0.029797,2.502903,2.126932,-0.001076,0.005,0.02514,0.005047
20140115,114700,0.001992,0.000971,-0.021655,0.001797,-0.024567,3.541529,-0.499916,-0.000441,-0.01,0.029704,0.006156
20140115,114800,0.001408,0.001172,-0.013581,0.00338,-0.010119,5.575121,0.52405,-0.003768,-0.007,0.043847,0.015315
20140115,114900,0.000625,0.000955,-0.007045,0.003402,0.00017,7.448439,-0.180735,-0.002469,-0.009,0.052598,0.016815
20140115,115000,-0.000142,0.000851,-0.00188,0.002857,0.002536,8.923665,-0.180735,-0.000618,-0.01,0.056919,0.015406
20140115,115100,-0.000208,0.000827,-0.001632,0.001803,0.000819,8.542018,-0.463864,0.004608,0,0.048532,0.0054
20140115,115200,0.000658,0.000913,-0.005525,0.000503,-0.008744,5.90726,-0.642975,0.007985,0.01,0.031233,-0.006325
20140115,115300,0.000658,0.000758,-0.008537,-0.00023,-0.015499,2.827313,-0.642975,0.005235,0,0.017221,-0.009591
20140115,115400,0.001042,0.001472,-0.004535,0.000446,-0.007749,1.99928,1.062053,-0.001904,0.005,0.020405,0.002031
20140115,115500,0.001692,0.00155,0.000477,0.001309,0.001445,2.65876,0.265793,-0.003934,0.007,0.026735,0.009946
20140115,115600,0.001533,0.000982,-0.000705,0.001183,-0.00067,1.832591,-0.986131,0.001934,-0.0019,0.018826,0.002071
20140115,115700,0.001508,0.000846,-0.001497,0.000802,-0.003483,0.728638,-0.374268,0.00249,1.00E-04,0.012226,-0.00103
20140115,115800,0.000708,0.00056,-0.003181,0.000382,-0.007613,-0.57252,-0.408148,0.002587,-0.01,0.004577,-0.003784
20140115,115900,0.000258,-0.000256,-0.005749,-0.00101,-0.012818,-2.195792,-1.948325,0.000564,-0.005,-0.003493,-0.006088
20140115,120000,4.20E-05,-0.000312,-0.004436,-0.001773,-0.010854,-2.539013,-0.266353,-0.003033,-0.003,-0.002379,-0.000401
20140115,120100,4.20E-05,-0.00031,0.003504,-0.002002,0.006407,-0.111403,-0.640767,-0.009897,0,0.014642,0.015352
20140115,120200,4.20E-05,-0.000324,0.009858,-0.001532,0.01877,2.585746,-0.640767,-0.006832,0,0.026543,0.01908
20140115,120300,8.00E-06,-0.000369,0.017892,-0.000946,0.032373,5.432824,-0.724397,-0.006361,0,0.040705,0.024005
20140115,120400,-2.50E-05,-0.00034,0.032182,-0.000446,0.053346,9.036324,-0.804388,-0.01166,0,0.067466,0.038586
20140115,120500,4.20E-05,-0.000374,0.040291,5.00E-05,0.057078,10.331514,-0.574618,-0.003764,0,0.076831,0.033575
20140115,120600,-0.000375,-0.000335,0.045524,0.0003,0.063365,9.974644,-0.506085,0.000792,-0.005,0.07744,0.026142
20140115,120700,-0.000158,0.000477,0.049561,0.001388,0.067748,9.267636,1.473823,0.003793,0.003,0.074013,0.020704
20140115,120800,4.20E-05,0.000471,0.057125,0.001739,0.076219,9.002953,0.396437,-0.002465,0.002,0.079242,0.0266
20140115,120900,-3.30E-05,0.000518,0.059756,0.001696,0.073378,7.704323,0.194807,0.001318,-1.00E-04,0.072339,0.020212
20140115,121000,0,0.000469,0.063339,0.001279,0.071031,6.477953,0.240429,-0.000365,0,0.06801,0.019906
20140115,121100,0.000417,0.000485,0.065597,0.000744,0.072779,5.454666,0.240429,-0.000149,0.005,0.06142,0.018005
20140115,121200,0.000417,0.000428,0.067008,0.000266,0.068868,4.636302,0.240429,0.000225,0,0.053319,0.015609
20140115,121300,0.000417,0.000341,0.068513,-0.0001,0.071276,4.153968,0.264013,-0.000616,0,0.046855,0.01537
20140115,121400,0,-0.000462,0.065815,-0.00135,0.06689,2.19825,-2.077448,0.000842,-0.005,0.032467,0.008272
20140115,121500,-0.00045,-0.001254,0.058173,-0.002893,0.053004,-2.393598,-1.633237,0.004348,-0.005,0.008273,-0.004488
20140115,121600,-0.000417,-0.0012,0.054775,-0.003277,0.049874,-5.980612,-0.060999,-4.30E-05,0,-0.003517,-0.002454
20140115,121700,-0.00045,-0.001121,0.050579,-0.002815,0.045476,-8.595985,0.017396,-0.000154,0,-0.01481,-0.003071
20140115,121800,-0.000417,-0.000997,0.046807,-0.001898,0.040694,-10.205543,0.017396,-0.000405,0,-0.022899,-0.002709
20140115,121900,-0.000825,-0.000926,0.044417,-0.001021,0.03895,-10.713223,-0.019503,-0.001606,-0.0049,-0.025914,-0.000152
20140115,122000,-0.000792,-0.000845,0.043122,-0.000143,0.039055,-10.235628,-0.125536,-0.002313,0,-0.02518,0.002767
20140115,122100,-0.000767,-0.000508,0.041748,0.000628,0.039101,-9.301402,0.434428,-0.001072,0.0011,-0.023956,0.003525
20140115,122200,-0.000692,-0.000421,0.044307,0.000963,0.047363,-6.505042,-0.096888,-0.004736,1.00E-04,-0.013205,0.011223
20140115,122300,-0.000725,-0.000306,0.042945,0.000895,0.045895,-4.77504,-0.03156,-1.90E-05,0,-0.012197,0.006798
20140115,122400,-0.000608,-3.30E-05,0.042556,0.000916,0.046109,-3.318979,0.292101,0.000303,0.001,-0.009135,0.006422
20140115,122500,-0.001475,-0.001478,0.038272,-0.001331,0.0412,-4.156276,-4.26016,-0.000507,-0.01,-0.013962,3.30E-05
20140115,122600,-0.001092,-0.001182,0.032063,-0.002567,0.03001,-6.309732,0.413091,0.003351,0.005,-0.024365,-0.00815
20140115,122700,-0.000675,-0.001106,0.029821,-0.002795,0.028495,-6.911602,0.272781,-0.00095,0.005,-0.024433,-0.00422
20140115,122800,-0.000675,-0.000926,0.030736,-0.002151,0.032773,-5.526295,0.17058,-0.004752,0,-0.016785,0.003628
20140115,122900,-0.000633,-0.000868,0.029199,-0.001421,0.03155,-4.431837,0.249211,-0.00131,1.00E-04,-0.01535,0.002091
20140115,123000,-0.0006,-0.000771,0.027751,-0.000665,0.030268,-3.606001,0.211286,-0.000305,0,-0.013855,0.001279
20140115,123100,-0.000608,-0.000694,0.02841,0.000182,0.033265,-2.285059,0.155052,-0.002077,-1.00E-04,-0.007816,0.004745
20140115,123200,-0.0006,-0.000523,0.02362,0.000566,0.027544,-2.700973,0.246298,0.003841,1.00E-04,-0.014822,-0.004363
20140115,123300,-0.000758,-0.0004,0.015676,0.000588,0.012153,-4.695957,0.228374,0.00737,-0.0011,-0.028727,-0.014844
20140115,123400,-0.0007,-0.00036,0.009104,0.000432,0.001346,-6.521808,0.228374,0.004689,-0.0001,-0.037869,-0.016792
20140115,123500,-0.0007,-0.000206,0.005831,0.000307,-0.002541,-7.042898,0.180594,-0.000165,0,-0.03822,-0.011607
20140115,123600,-0.000783,-7.60E-05,0.00714,0.000263,0.002969,-5.389497,0.10942,-0.005366,-0.001,-0.027428,-0.000742
20140115,123700,1.70E-05,4.50E-05,0.009073,5.90E-05,0.009202,-2.951001,0.0953,-0.005204,0.01,-0.01608,0.00504
20140115,123800,-0.0004,-0.000765,0.009367,-0.000987,0.009535,-1.172884,-1.930744,-0.003833,-0.005,-0.009321,0.004485
20140115,123900,-0.00085,-0.001419,0.001455,-0.00259,-0.005261,-2.233464,-1.003096,0.004772,-0.005,-0.022636,-0.011889
20140115,124000,-0.000817,-0.001388,-0.006672,-0.003094,-0.018611,-4.156873,0.317689,0.006372,0,-0.036175,-0.02035
20140115,124100,-0.000792,-0.001247,-0.01505,-0.002678,-0.031539,-6.143801,0.294104,0.005527,-0.0001,-0.049013,-0.024878
20140115,124200,-0.000825,-0.001133,-0.022763,-0.001819,-0.041966,-7.756162,0.282635,0.003569,0,-0.05831,-0.025688
20140115,124300,-0.000858,-0.00096,-0.032606,-0.001059,-0.054544,-9.431181,0.24155,0.00541,0,-0.071521,-0.030909
20140115,124400,-0.0008,-0.000874,-0.042259,-0.00017,-0.06642,-10.85118,0.223834,0.00489,-0.0001,-0.08226,-0.033375
20140115,124500,-0.0008,-0.000705,-0.048683,0.000379,-0.067321,-11.302572,0.21824,0.001033,0,-0.083745,-0.02868
20140115,124600,-0.0008,-0.00059,-0.050306,0.000538,-0.067232,-9.83131,0.201652,-0.003771,0,-0.073656,-0.018279
20140115,124700,-0.000833,-0.000428,-0.051297,0.000569,-0.065861,-7.825992,0.201652,-0.003388,0,-0.062487,-0.012833
20140115,124800,-0.000867,-0.000315,-0.050584,0.000388,-0.061133,-5.395613,0.195706,-0.003144,0,-0.048743,-0.008001
20140115,124900,-0.000833,-0.000174,-0.047663,0.000277,-0.053389,-2.150525,0.183779,-0.003987,0,-0.031442,-0.001924
20140115,125000,-0.000383,-7.70E-05,-0.042965,0.000164,-0.043567,1.862387,0.172093,-0.004479,0.005,-0.012399,0.003919
20140115,125100,0.000417,0.000744,-0.038472,0.001061,-0.036054,5.655097,2.20354,-0.00056,0.01,0.002487,0.005094
20140115,125200,0.000383,0.000672,-0.033877,0.001572,-0.028333,9.024462,0.024504,-0.000754,0,0.016017,0.0066
20140115,125300,0.0008,0.001397,-0.029548,0.002542,-0.022286,11.929599,2.344205,0.00194,0.005,0.025534,0.006098
20140115,125400,0.0008,0.001297,-0.024121,0.002619,-0.013835,14.922608,0.635029,-0.000538,0,0.036402,0.009058
20140115,125500,0.000867,0.001167,-0.019669,0.002283,-0.007988,17.493955,0.635029,-0.000216,0,0.043153,0.009001
20140115,125600,0.000383,0.000287,-0.017122,0.000377,-0.005991,18.506059,-2.542304,-0.000694,-0.005,0.044018,0.006189
20140115,125700,0.000417,0.000228,-0.016715,-0.000918,-0.007797,17.07718,-0.416021,0.002239,0,0.038394,0.000488
20140115,125800,0.00045,7.90E-05,-0.013195,-0.001541,-0.005873,16.046904,0.581014,-0.001469,0,0.039669,0.004423
20140115,125900,0.000417,9.50E-05,-0.011309,-0.001504,-0.004612,14.310733,0.236497,-0.000402,0,0.036863,0.00337
20140115,130000,0.000417,8.00E-06,-0.009728,-0.001196,-0.003037,12.501627,0.236497,-8.10E-05,0,0.033436,0.002759
20140115,130100,0,-0.000841,-0.00968,-0.001786,-0.004097,9.716109,-2.819774,-0.000925,-0.005,0.027261,0.000468
20140115,130200,3.30E-05,-0.000826,-0.005343,-0.001811,0.001012,9.182341,0.184776,-0.004578,0,0.030899,0.007376
20140115,130300,-0.000833,-0.0016,-0.003052,-0.002559,0.003372,8.211157,-2.786816,-0.004277,-0.01,0.030035,0.007235
20140115,130400,-0.000833,-0.001479,0.002054,-0.002477,0.00855,8.511837,-0.850762,-0.00531,0,0.034985,0.012212
20140115,130500,-0.001667,-0.002159,0.005824,-0.003146,0.014982,8.568881,-2.850338,-0.005264,-0.01,0.036962,0.012764
20140115,130600,-0.000867,-0.000333,0.009547,-0.000728,0.016706,9.438371,7.478553,0.001321,0.01,0.03679,0.011182
20140115,130700,-0.000833,-0.0002,0.012979,0.00102,0.022904,10.428753,3.205185,0.000198,0,0.03735,0.011573
20140115,130800,-0.000408,-2.60E-05,0.01864,0.002026,0.032265,12.179352,3.805366,-0.002791,0.0051,0.042915,0.016358
20140115,130900,-0.000408,2.90E-05,0.015043,0.001988,0.026181,7.287529,-0.223112,0.006665,0,0.026461,0.000755
20140115,131000,-0.000442,3.10E-05,0.012984,0.001661,0.021412,2.46981,0.049799,0.004515,0,0.015452,-0.002747
20140115,131100,-0.000417,0.00016,0.00835,0.001217,0.014202,-2.288344,-0.635527,0.005381,-1.00E-04,-0.000389,-0.009251
20140115,131200,-0.000383,0.000163,0.00742,0.000373,0.012999,-4.440242,0.087408,-3.40E-05,0,-0.00513,-0.004554
20140115,131300,-0.000417,-0.000486,0.007392,-0.001081,0.01277,-5.049052,-1.540963,-0.004153,0,-0.006147,-6.60E-05
20140115,131400,3.30E-05,0.00034,0.009879,-0.000768,0.017105,-3.941936,2.456687,-0.003006,0.005,-0.002104,0.005219
20140115,131500,0.000383,0.000327,0.010518,-0.000305,0.017259,-3.007924,0.016646,-0.000989,0.005,-0.001387,0.004608
