Date,Time,sma,wavg,xavg,hma,adma,tsi,rsi,gauss,momo,t3,macd
20140317,134100,185.7392,185.7844,185.766,185.8683,185.7931,31.0463,12.8032,185.8292,0.22,185.8092,0.0184
20140317,134200,185.7567,185.7937,185.7713,185.8674,185.7948,31.0162,6.7292,185.8238,0.21,185.8109,0.0057
20140317,134300,185.7692,185.8004,185.7757,185.8521,185.7961,29.6097,6.7292,185.8156,0.15,185.8118,0.0005
20140317,134400,185.7825,185.8021,185.7763,185.8293,185.7921,26.6821,4.2324,185.8034,0.16,185.8073,-0.0046
20140317,134500,185.7875,185.7971,185.7723,185.8003,185.7816,21.7527,0.5889,185.7851,0.06,185.7961,-0.0106
20140317,134600,185.795,185.799,185.7766,185.7824,185.7842,18.2998,5.9675,185.7857,0.09,185.7992,-0.0025
20140317,134700,185.8058,185.8074,185.7879,185.7862,185.8006,17.9245,10.6413,185.8048,0.13,185.8137,0.009
20140317,134800,185.8225,185.825,185.8082,185.8192,185.8305,21.542,16.1318,185.8428,0.2,185.8421,0.023
20140317,134900,185.8325,185.8477,185.8331,185.8729,185.8654,27.7703,19.4523,185.8883,0.12,185.8765,0.0321
20140317,135000,185.85,185.8735,185.8588,185.9348,185.899,34.7314,21.2944,185.9308,0.21,185.9107,0.0348
20140317,135100,185.8658,185.8996,185.8836,185.993,185.9293,41.3315,22.5005,185.966,0.19,185.9422,0.0333
20140317,135200,185.8783,185.9203,185.9015,186.0317,185.9371,45.5431,19.3231,185.9834,0.15,185.9617,0.0239
20140317,135300,185.8908,185.939,185.9166,186.0497,185.9528,48.219,19.3231,185.9919,0.15,185.9766,0.0168
20140317,135400,185.9067,185.9542,185.9279,186.0484,185.9621,49.2413,17.5613,185.9931,0.19,185.9853,0.0099
20140317,135500,185.9108,185.9455,185.9159,186.0074,185.9341,39.605,-1.3302,185.9511,0.05,185.9574,-0.0173
20140317,135600,185.91,185.9238,185.8935,185.9321,185.8931,23.0152,-8.5545,185.8889,-0.01,185.9153,-0.0369
20140317,135700,185.9133,185.9054,185.8776,185.8543,185.8737,8.3883,-6.2763,185.8467,0.04,185.8866,-0.0339
20140317,135800,185.915,185.891,185.8687,185.8005,185.8603,-1.5635,-2.9079,185.83,0.02,185.8711,-0.0223
20140317,135900,185.9125,185.8764,185.8612,185.772,185.8502,-8.1594,-2.9079,185.8236,-0.03,185.8588,-0.0147
20140317,140000,185.9025,185.8591,185.8518,185.7593,185.8377,-13.3351,-5.0428,185.8153,-0.12,185.8442,-0.013
20140317,140100,185.8892,185.8449,185.8454,185.7627,185.8335,-16.7932,-3.7145,185.812,-0.16,185.8351,-0.0086
20140317,140200,185.8742,185.8342,185.8415,185.7774,185.8301,-18.5842,-2.3367,185.8137,-0.18,185.8305,-0.0041
20140317,140300,185.8583,185.8274,185.8397,185.7961,185.8301,-18.8482,-0.9121,185.8188,-0.19,185.8294,-0.0002
20140317,140400,185.8417,185.8185,185.8336,185.8054,185.8249,-19.6222,-4.9274,185.8144,-0.2,185.8212,-0.0039
20140317,140500,185.8275,185.8167,185.833,185.814,185.8254,-18.5809,-0.4275,185.818,-0.17,185.8222,0.0005
20140317,140600,185.8183,185.8247,185.8403,185.8322,185.8391,-13.5117,6.11,185.8371,-0.11,185.8354,0.0103
20140317,140700,185.8175,185.8281,185.8402,185.8454,185.8392,-9.5459,0.4069,185.8419,-0.01,185.8361,0.0051
20140317,140800,185.82,185.8254,185.834,185.8432,185.8294,-8.8323,-4.6245,185.8306,0.03,185.8269,-0.0041
20140317,140900,185.8175,185.8162,185.8226,185.8229,185.812,-11.567,-9.0802,185.8073,-0.03,185.8098,-0.0132
20140317,141000,185.8142,185.8104,185.8161,185.8019,185.8072,-13.8943,-6.0767,185.7944,-0.04,185.8014,-0.0107
20140317,141100,185.8033,185.7913,185.7967,185.7652,185.7846,-19.6883,-14.8493,185.7609,-0.13,185.7727,-0.023
20140317,141200,185.7917,185.7692,185.7757,185.7185,185.7534,-26.6546,-17.2293,185.7241,-0.14,185.7429,-0.0283
20140317,141300,185.7792,185.749,185.7579,185.675,185.7301,-32.7422,-17.2293,185.6975,-0.15,185.7196,-0.0254
20140317,141400,185.765,185.7291,185.7413,185.6433,185.7101,-37.9431,-18.0865,185.6779,-0.17,185.6991,-0.0218
20140317,141500,185.7483,185.7083,185.7242,185.6204,185.69,-42.7394,-19.8095,185.6597,-0.2,185.6783,-0.0203
20140317,141600,185.7317,185.6855,185.7051,185.5991,185.6675,-47.6256,-22.2603,185.6383,-0.2,185.655,-0.0215
20140317,141700,185.7092,185.6591,185.6827,185.5766,185.6406,-52.9454,-25.1897,185.6107,-0.27,185.6271,-0.0249
20140317,141800,185.685,185.6408,185.6685,185.5636,185.6342,-55.1368,-19.2097,185.5988,-0.29,185.613,-0.0169
20140317,141900,185.6717,185.64,185.6702,185.5777,185.6456,-48.3121,-4.9159,185.6203,-0.16,185.6243,0.0036
20140317,142000,185.66,185.6382,185.6687,185.6027,185.6484,-39.9999,-7.0656,185.6365,-0.14,185.6289,0.0065
20140317,142100,185.6517,185.6382,185.6673,185.629,185.6513,-32.5853,-7.0656,185.6468,-0.1,185.6329,0.0064
20140317,142200,185.6433,185.6426,185.6693,185.6544,185.6585,-25.2254,-4.0013,185.6588,-0.1,185.6413,0.0086
20140317,142300,185.6542,185.6697,185.6925,185.7055,185.6989,-10.6174,11.7025,185.7089,0.13,185.6825,0.0312
20140317,142400,185.6742,185.7076,185.7244,185.7791,185.7491,6.8262,17.5796,185.7758,0.24,185.7349,0.0469
20140317,142500,185.6992,185.7515,185.7606,185.8636,185.8019,23.0924,21.1962,185.8441,0.3,185.791,0.0543
20140317,142600,185.7275,185.7963,185.7959,185.9442,185.8489,36.1888,22.8483,185.9015,0.34,185.8425,0.0527
20140317,142700,185.7592,185.8397,185.8289,186.0118,185.8892,46.2307,23.9356,185.9455,0.38,185.8878,0.0468
20140317,142800,185.7942,185.8799,185.8583,186.0593,185.9219,53.8066,24.4927,185.9766,0.42,185.9255,0.0386
20140317,142900,185.8242,185.8992,185.8678,186.0613,185.9215,53.4871,10.4068,185.9664,0.36,185.9303,0.0128
20140317,143000,185.865,185.9386,185.9004,186.0672,185.9434,52.9622,20.2318,185.9978,0.49,185.9727,0.0287
20140317,143100,185.8958,185.9671,185.9234,186.0706,185.9647,50.963,16.8392,186.0198,0.37,185.9982,0.0243
20140317,143200,185.9317,185.9969,185.9491,186.0829,185.9807,49.4946,19.0162,186.0451,0.43,186.0275,0.0254
20140317,143300,185.965,186.0167,185.9661,186.0874,185.9908,47.0714,15.4981,186.0548,0.4,186.0426,0.0165
20140317,143400,185.9883,186.0159,185.9652,186.0678,185.9831,40.2352,5.2556,186.0288,0.28,186.0293,-0.0058
20140317,143500,185.9967,186.0054,185.9582,186.028,185.9673,31.3293,1.7259,185.9913,0.1,186.0084,-0.019
20140317,143600,185.9942,185.9859,185.9447,185.969,185.943,21.2044,-2.4188,185.9476,-0.03,185.9791,-0.0285
20140317,143700,185.9817,185.9576,185.9239,185.8995,185.9097,10.1514,-6.936,185.8979,-0.15,185.9408,-0.037
20140317,143800,185.9658,185.9296,185.9049,185.8333,185.8823,0.1254,-7.6667,185.8586,-0.19,185.9078,-0.0353
20140317,143900,185.9458,185.8995,185.8841,185.7781,185.8542,-9.0517,-9.8939,185.8242,-0.24,185.8743,-0.0338
20140317,144000,185.9183,185.8601,185.8543,185.7255,185.8132,-18.828,-15.2174,185.7774,-0.33,185.8283,-0.0411
20140317,144100,185.8958,185.8188,185.8228,185.6744,185.7724,-28.3345,-17.5656,185.73,-0.27,185.7822,-0.0433
20140317,144200,185.865,185.7903,185.8055,185.6471,185.764,-33.7778,-10.8439,185.7142,-0.37,185.7609,-0.0268
20140317,144300,185.8367,185.7664,185.7908,185.6417,185.7505,-36.6918,-10.8439,185.7097,-0.34,185.7443,-0.0169
20140317,144400,185.8083,185.7531,185.7845,185.6585,185.7504,-36.3143,-6.3928,185.7207,-0.34,185.7415,-0.0041
20140317,144500,185.7883,185.7549,185.79,185.6992,185.7678,-31.3097,0.5179,185.7523,-0.24,185.7568,0.0126
20140317,144600,185.7792,185.7644,185.7992,185.7558,185.7883,-23.7359,3.1994,185.7877,-0.11,185.7766,0.021
20140317,144700,185.7775,185.7829,185.8147,185.8209,185.8163,-14.0488,7.3969,185.8283,-0.02,185.8048,0.0286
20140317,144800,185.7817,185.8049,185.8309,185.8805,185.8422,-4.117,9.0015,185.8638,0.05,185.8321,0.0298
20140317,144900,185.7858,185.8169,185.8354,185.9132,185.8453,2.3229,2.5269,185.8701,0.05,185.839,0.0152
20140317,145000,185.8017,185.8483,185.8592,185.9489,185.8678,10.6967,12.3042,185.9068,0.19,185.8764,0.0294
20140317,145100,185.8183,185.8742,185.8762,185.9763,185.889,17.2594,10.2226,185.9331,0.2,185.9009,0.026
20140317,145200,185.845,185.9037,185.8968,186.0034,185.9073,23.0953,12.9252,185.9613,0.32,185.9298,0.0271
20140317,145300,185.8758,185.9306,185.9158,186.0239,185.9355,27.9799,13.5997,185.9845,0.37,185.9549,0.0247
20140317,145400,185.8983,185.9467,185.9256,186.0312,185.9439,29.9929,8.922,185.988,0.27,185.9646,0.0131
20140317,145500,185.9208,185.9592,185.934,186.0285,185.9529,30.5381,8.922,185.9864,0.27,185.972,0.007
20140317,145600,185.94,185.9683,185.9411,186.017,185.9559,30.3803,8.922,185.9842,0.23,185.9774,0.0038
20140317,145700,185.9525,185.9729,185.9455,186.0025,185.9594,29.3768,7.5483,185.9795,0.15,185.9789,0.0005
20140317,145800,185.9642,185.9787,185.9524,185.9916,185.9641,28.6732,9.6032,185.9816,0.14,185.9847,0.0026
20140317,145900,185.9742,185.9873,185.9628,185.9922,185.978,29.2007,12.5682,185.9934,0.12,185.9963,0.0079
20140317,150000,185.9867,186.0021,185.9793,186.0112,186.001,32.0257,16.9754,186.0185,0.15,186.0174,0.0167
20140317,150100,185.9933,185.9949,185.9732,186.0099,185.9909,26.8846,0.2084,186.0005,0.08,186.0019,-0.0049
20140317,150200,185.9983,186.0036,185.985,186.0174,185.998,23.7491,9.5548,186.0114,0.06,186.0163,0.0071
20140317,150300,186.0042,186.01,185.9935,186.0266,186.0074,21.6051,8.4664,186.0221,0.07,186.0249,0.0083
20140317,150400,186.0067,186.0155,186.0007,186.038,186.0155,20.2181,8.4664,186.0296,0.03,186.0315,0.0073
20140317,150500,186.0058,186.016,186.0021,186.0374,186.0142,17.8517,4.8852,186.0254,-0.01,186.029,0.0007
20140317,150600,186.0075,186.0151,186.0018,186.0285,186.0106,14.9637,3.6894,186.017,0.02,186.0244,-0.0033
20140317,150700,186.0108,186.0171,186.0046,186.0233,186.012,12.9425,5.791,186.0161,0.04,186.0254,-0.0007
20140317,150800,186.0183,186.0262,186.0146,186.0295,186.0265,13.4353,10.6599,186.0319,0.09,186.0382,0.0086
20140317,150900,186.0292,186.0387,186.0278,186.0488,186.0449,16.0858,13.3052,186.0553,0.13,186.0555,0.0153
20140317,151000,186.0392,186.0512,186.0404,186.0743,186.0612,19.6841,14.181,186.0763,0.12,186.0714,0.0166
20140317,151100,186.05,186.0682,186.0573,186.1076,186.0834,24.7229,17.5596,186.1025,0.13,186.0934,0.021
20140317,151200,186.0575,186.0851,186.0731,186.1411,186.1025,30.065,18.3732,186.1249,0.09,186.113,0.0206
20140317,151300,186.0742,186.0978,186.0834,186.1628,186.1082,33.5468,14.826,186.134,0.2,186.1233,0.0137
20140317,151400,186.08,186.1049,186.089,186.1671,186.1111,34.3373,11.3535,186.1318,0.07,186.1261,0.0058
20140317,151500,186.0867,186.111,186.0938,186.1601,186.1134,33.799,11.3535,186.1278,0.08,186.128,0.0022
20140317,151600,186.095,186.1192,186.1009,186.1526,186.12,33.4815,13.6695,186.1306,0.1,186.1341,0.0039
20140317,151700,186.1075,186.1292,186.11,186.1503,186.13,34.1411,15.8989,186.1399,0.15,186.1434,0.0072
20140317,151800,186.1208,186.1373,186.1177,186.152,186.1375,35.194,15.8989,186.1477,0.16,186.1505,0.0071
20140317,151900,186.13,186.1387,186.1196,186.15,186.1356,33.4414,9.3929,186.1441,0.11,186.1485,0.0009
20140317,152000,186.1325,186.1341,186.1166,186.1395,186.1267,27.6699,3.6181,186.1304,0.03,186.1393,-0.0063
20140317,152100,186.135,186.1337,186.1186,186.1314,186.1271,22.6808,8.066,186.1274,0.03,186.1391,-0.0027
20140317,152200,186.1367,186.1329,186.1204,186.1261,186.1278,18.838,8.066,186.1275,0.02,186.1387,-0.001
20140317,152300,186.1317,186.1258,186.1157,186.1154,186.1184,12.3697,0.3972,186.1165,-0.06,186.1284,-0.007
20140317,152400,186.1275,186.1224,186.1148,186.1066,186.1171,7.3284,3.7304,186.1123,-0.05,186.1251,-0.0045
20140317,152500,186.1233,186.1167,186.111,186.0978,186.1141,2.0573,0.0606,186.1048,-0.05,186.1174,-0.0062
20140317,152600,186.1208,186.1115,186.1078,186.0916,186.1081,-2.4907,0.0606,186.0989,-0.03,186.1113,-0.0058
20140317,152700,186.1158,186.1022,186.1004,186.0797,186.096,-8.4435,-5.3797,186.0862,-0.06,186.099,-0.0096
20140317,152800,186.1058,186.0874,186.0881,186.059,186.077,-16.8596,-11.4702,186.064,-0.12,186.0796,-0.016
20140317,152900,186.0967,186.0788,186.0822,186.0434,186.0736,-21.838,-5.2949,186.0552,-0.11,186.0715,-0.0105
20140317,153000,186.0933,186.0824,186.088,186.049,186.0852,-18.1336,5.9653,186.0725,-0.04,186.0824,0.0048
20140317,153100,186.0942,186.0896,186.096,186.0722,186.0989,-10.6586,8.5935,186.0961,0.01,186.096,0.0124
20140317,153200,186.0942,186.0905,186.0966,186.0922,186.0991,-5.8995,1.8426,186.1021,0,186.097,0.0062
20140317,153300,186.0933,186.0945,186.1002,186.11,186.1022,-1.7164,4.6901,186.1087,-0.01,186.1027,0.0065
20140317,153400,186.0917,186.0971,186.1017,186.1217,186.1034,0.9198,2.9813,186.1104,-0.02,186.1047,0.0038
20140317,153500,186.0883,186.0906,186.0938,186.1144,186.0901,-1.092,-6.0142,186.0929,-0.04,186.0916,-0.0077
20140317,153600,186.0833,186.0847,186.087,186.0938,186.08,-4.4904,-6.0142,186.0766,-0.06,186.0812,-0.0103
20140317,153700,186.075,186.0704,186.0721,186.0578,186.0575,-11.1695,-13.408,186.0476,-0.1,186.0583,-0.0194
20140317,153800,186.0675,186.0588,186.061,186.0239,186.0458,-17.2493,-11.5276,186.0275,-0.09,186.0428,-0.0176
20140317,153900,186.0617,186.0469,186.0501,185.9947,186.0396,-22.6455,-12.7332,186.0123,-0.07,186.0282,-0.0157
20140317,154000,186.0567,186.0313,186.0362,185.9692,186.0197,-28.3571,-16.1998,185.9936,-0.06,186.0095,-0.0174
20140317,154100,186.0408,186.001,186.0091,185.93,185.9798,-37.2104,-24.7432,185.9503,-0.19,185.9704,-0.0318
20140317,154200,186.015,185.9655,185.9785,185.8785,185.9373,-46.8095,-27.8035,185.8998,-0.31,185.9276,-0.0396
20140317,154300,185.9858,185.9309,185.9495,185.8259,185.9005,-55.1035,-28.9181,185.8569,-0.35,185.8893,-0.0389
20140317,154400,185.9475,185.8777,185.9019,185.7518,185.8354,-64.193,-35.0575,185.7839,-0.46,185.8227,-0.0572
20140317,154500,185.9108,185.8365,185.8677,185.6861,185.8067,-68.1906,-28.4144,185.738,-0.44,185.7805,-0.0471
20140317,154600,185.8725,185.7964,185.8342,185.633,185.7867,-70.0706,-29.7109,185.7024,-0.46,185.7406,-0.0409
20140317,154700,185.8267,185.7391,185.7828,185.5717,185.715,-72.521,-34.7176,185.6352,-0.55,185.6731,-0.057
20140317,154800,185.7833,185.6935,185.7439,185.5192,185.6785,-72.7661,-30.3894,185.5901,-0.52,185.6281,-0.0479
20140317,154900,185.7433,185.6514,185.7079,185.4793,185.6558,-72.4238,-31.092,185.5571,-0.48,185.5886,-0.0402
20140317,155000,185.7058,185.6217,185.6836,185.4685,185.6398,-69.7112,-25.213,185.5481,-0.45,185.5683,-0.0243
20140317,155100,185.6842,185.6254,185.6908,185.511,185.6624,-57.3191,-5.4711,185.5999,-0.26,185.5974,0.0151
20140317,155200,185.6592,185.6217,185.686,185.5671,185.662,-45.2987,-9.9328,185.6285,-0.3,185.6042,0.014
20140317,155300,185.6383,185.6141,185.6743,185.6109,185.649,-36.6966,-12.8345,185.629,-0.25,185.5982,0.003
20140317,155400,185.62,185.6067,185.6614,185.6288,185.6342,-31.1966,-13.9731,185.6176,-0.22,185.5892,-0.0045
20140317,155500,185.6058,185.6067,185.655,185.6372,185.6323,-26.6236,-10.9193,185.6159,-0.17,185.5902,-0.0013
20140317,155600,185.6117,185.6227,185.6635,185.6556,185.6517,-20.0177,-2.6881,185.6434,0.07,185.6136,0.015
20140317,155700,185.6167,185.6424,185.6752,185.6822,185.6738,-12.6608,-0.2206,185.6776,0.06,185.6401,0.023
20140317,155800,185.6208,185.6553,185.679,185.7038,185.6771,-7.033,-3.3953,185.6914,0.05,185.6515,0.0151
20140317,155900,185.6442,185.6797,185.6946,185.7346,185.6927,-0.5617,3.127,185.7204,0.28,185.6805,0.0233
20140317,160000,185.6575,185.6868,185.6939,185.7476,185.6924,2.6389,-3.7991,185.7175,0.16,185.6815,0.0072
20140318,101100,186.7592,186.7706,186.7302,186.7763,186.7701,41.1155,25.8661,186.7902,0.3,186.8113,0.0246
20140318,101200,186.7842,186.8031,186.7671,186.8362,186.8201,45.7915,29.3102,186.8517,0.3,186.8575,0.0417
20140318,101300,186.7958,186.8224,186.7891,186.8925,186.8322,47.3542,21.8528,186.8817,0.14,186.8786,0.0305
20140318,101400,186.8075,186.8446,186.8123,186.9389,186.8485,48.0221,23.226,186.9052,0.14,186.9018,0.0267
20140318,101500,186.82,186.8588,186.8258,186.9599,186.855,46.0516,18.3741,186.9086,0.15,186.9095,0.0143
20140318,101600,186.8358,186.8773,186.8434,186.971,186.8645,44.2157,20.506,186.9185,0.19,186.9246,0.0144
20140318,101700,186.8625,186.9149,186.8798,186.9998,186.9184,45.5184,26.5434,186.9683,0.32,186.9701,0.0354
20140318,101800,186.9025,186.9699,186.9321,187.0661,186.9938,50.0809,30.8252,187.053,0.48,187.0395,0.0598
20140318,101900,186.9383,187.0126,186.9703,187.1372,187.0276,52.7725,26.4741,187.1082,0.43,187.0837,0.0513
20140318,102000,186.9925,187.079,187.0318,187.2336,187.0945,56.7169,31.6054,187.197,0.65,187.1642,0.0716
20140318,102100,187.0467,187.1417,187.0884,187.3339,187.1709,60.4204,32.2715,187.2755,0.65,187.234,0.0714
20140318,102200,187.1083,187.2129,187.1533,187.4408,187.2556,64.3203,34.5144,187.3611,0.74,187.3149,0.0778
20140318,102300,187.1508,187.2563,187.1897,187.499,187.2712,62.9454,23.4549,187.3875,0.51,187.348,0.047
20140318,102400,187.1867,187.2946,187.222,187.5173,187.3002,60.1185,23.767,187.3967,0.43,187.3752,0.0305
20140318,102500,187.2275,187.3274,187.2494,187.5077,187.3252,57.1902,23.767,187.3996,0.49,187.3952,0.02
20140318,102600,187.275,187.3709,187.2895,187.5068,187.3714,55.6705,27.2658,187.4328,0.57,187.4366,0.0314
20140318,102700,187.3292,187.4132,187.3296,187.5196,187.416,55.3501,28.4082,187.4743,0.65,187.4778,0.0367
20140318,102800,187.3783,187.4441,187.3604,187.5341,187.4333,54.8587,26.3164,187.4994,0.59,187.5041,0.029
20140318,102900,187.4283,187.4905,187.4096,187.5797,187.4856,55.9431,30.5598,187.558,0.6,187.5603,0.0466
20140318,103000,187.4758,187.5462,187.4681,187.6588,187.5617,58.5977,32.9969,187.6387,0.57,187.6303,0.063
20140318,103100,187.5308,187.6022,187.5253,187.7534,187.6313,61.8576,33.992,187.715,0.66,187.6964,0.0663
20140318,103200,187.5642,187.639,187.563,187.818,187.6494,62.207,27.1004,187.7471,0.4,187.7301,0.0447
20140318,103300,187.5883,187.6583,187.5825,187.8337,187.6595,58.41,19.9451,187.737,0.29,187.7355,0.0167
20140318,103400,187.6025,187.6724,187.5975,187.8143,187.6647,53.1978,19.071,187.718,0.17,187.7358,0.0029
20140318,103500,187.6192,187.6705,187.5964,187.7567,187.646,44.9761,11.5224,187.6763,0.2,187.7127,-0.0171
20140318,103600,187.6292,187.6553,187.5846,187.6712,187.6145,34.4414,6.3016,187.6214,0.12,187.6761,-0.0326
20140318,103700,187.6333,187.6277,187.5639,187.5704,187.5734,22.4311,1.5311,187.5594,0.05,187.629,-0.044
20140318,103800,187.6275,187.5979,187.5448,187.4827,187.54,11.3227,0.8595,187.5112,-0.07,187.5887,-0.0422
20140318,103900,187.6033,187.5414,187.501,187.3836,187.47,-2.4388,-9.504,187.4269,-0.29,187.5122,-0.0645
20140318,104000,187.5792,187.4855,187.4609,187.2897,187.4125,-15.1539,-10.4801,187.3542,-0.29,187.4465,-0.0645
20140318,104100,187.5475,187.4426,187.4361,187.2295,187.393,-23.7261,-6.058,187.323,-0.38,187.4093,-0.0438
20140318,104200,187.5025,187.3968,187.4075,187.1962,187.3756,-30.2013,-8.7968,187.295,-0.54,187.3678,-0.0379
20140318,104300,187.4525,187.3564,187.3817,187.1813,187.3417,-35.0635,-9.3496,187.2729,-0.6,187.3329,-0.0313
20140318,104400,187.3975,187.3037,187.3399,187.1507,187.2838,-40.6586,-15.8476,187.2202,-0.66,187.2739,-0.0455
20140318,104500,187.355,187.2703,187.3153,187.1345,187.2685,-43.1162,-10.1953,187.1973,-0.51,187.2448,-0.031
20140318,104600,187.3117,187.2403,187.2914,187.1252,187.2488,-44.1731,-11.2326,187.1815,-0.52,187.2176,-0.0244
20140318,104700,187.2717,187.2092,187.2635,187.1122,187.2141,-45.2166,-13.8048,187.1571,-0.48,187.1845,-0.0264
20140318,104800,187.2408,187.1905,187.246,187.1056,187.2062,-44.577,-10.3124,187.1499,-0.37,187.1689,-0.016
20140318,104900,187.2242,187.1919,187.2467,187.1285,187.2171,-39.4745,-2.4782,187.178,-0.2,187.1817,0.0068
20140318,105000,187.2167,187.2113,187.2626,187.1909,187.2504,-29.7464,4.035,187.2346,-0.09,187.217,0.0299
20140318,105100,187.2192,187.2226,187.2668,187.2492,187.2559,-21.1043,-0.0249,187.2628,0.03,187.2308,0.0226
20140318,105200,187.2192,187.2258,187.2627,187.282,187.252,-15.4404,-3.2201,187.2619,0,187.2297,0.0081
20140318,105300,187.21,187.2213,187.2515,187.2821,187.2365,-12.9849,-6.2702,187.2405,-0.11,187.217,-0.0064
20140318,105400,187.1942,187.1982,187.222,187.2359,187.1923,-15.1212,-13.0952,187.1827,-0.19,187.1754,-0.0319
20140318,105500,187.1742,187.1683,187.1879,187.1543,187.1443,-19.911,-15.784,187.1167,-0.24,187.1282,-0.045
20140318,105600,187.1642,187.14,187.1574,187.0642,187.1057,-25.1186,-16.2313,187.0655,-0.12,187.0889,-0.0436
20140318,105700,187.1508,187.1178,187.1363,186.9991,187.0908,-28.7966,-13.5138,187.0414,-0.16,187.0658,-0.0308
20140318,105800,187.1383,187.0962,187.1169,186.9615,187.0768,-31.5636,-14.0502,187.0271,-0.15,187.0457,-0.0231
20140318,105900,187.1292,187.0749,187.0989,186.946,187.0576,-33.8255,-14.6176,187.0161,-0.11,187.028,-0.0184
20140318,110000,187.1183,187.0581,187.0867,186.9514,187.0519,-34.8398,-12.4664,187.015,-0.13,187.0196,-0.0104
20140318,110100,187.0975,187.0399,187.0734,186.9647,187.0461,-35.5736,-13.7818,187.0103,-0.25,187.0087,-0.0093
20140318,110200,187.0675,187.0233,187.0606,186.9765,187.0321,-36.3244,-14.4611,187.0033,-0.36,186.9982,-0.0091
20140318,110300,187.05,187.0253,187.0636,187.0012,187.0425,-32.5005,-4.4362,187.0245,-0.21,187.0126,0.0075
20140318,110400,187.04,187.036,187.0722,187.0398,187.0619,-25.0528,-0.6193,187.0571,-0.12,187.0342,0.0185
20140318,110500,187.0275,187.036,187.0673,187.064,187.0586,-19.5777,-7.1713,187.0589,-0.15,187.0322,0.0057
20140318,110600,187.0275,187.041,187.0662,187.0758,187.0589,-15.0121,-5.1747,187.0596,0,187.0358,0.0038
20140318,110700,187.0383,187.0568,187.076,187.0935,187.0766,-8.4948,1.3168,187.0805,0.13,187.0561,0.0142
20140318,110800,187.0625,187.094,187.1074,187.1461,187.1275,3.3394,11.818,187.1438,0.29,187.1091,0.0403
20140318,110900,187.0783,187.1167,187.1232,187.1937,187.1403,11.554,5.7013,187.1765,0.19,187.134,0.0306
20140318,111000,187.0958,187.1385,187.1381,187.2294,187.157,17.0299,6.374,187.1962,0.21,187.1561,0.024
20140318,111100,187.1258,187.1791,187.1722,187.2801,187.2078,24.082,14.5875,187.2487,0.36,187.2077,0.0411
20140318,111200,187.1542,187.2151,187.2011,187.3341,187.2458,30.2069,14.5875,187.2925,0.34,187.2482,0.0399
20140318,111300,187.1858,187.2499,187.2286,187.3802,187.2794,35.4241,15.6858,187.3275,0.38,187.2848,0.0362
20140318,111400,187.2192,187.2813,187.2534,187.4093,187.307,39.7781,16.2566,187.3532,0.4,187.3157,0.0306
20140318,111500,187.2392,187.2968,187.2637,187.4135,187.3098,40.2114,8.7883,187.3488,0.24,187.3224,0.012
20140318,111600,187.2533,187.3046,187.2677,187.3938,187.3048,37.601,5.8452,187.3305,0.17,187.3198,-0.0012
20140318,111700,187.275,187.3118,187.2727,187.3615,187.304,34.2136,6.6347,187.3177,0.26,187.3197,-0.0038
20140318,111800,187.2967,187.3187,187.28,187.3345,187.308,31.3172,8.2627,187.3157,0.26,187.3241,-0.0006
20140318,111900,187.3225,187.3408,187.3046,187.3419,187.341,31.9225,16.496,187.352,0.31,187.3565,0.0205
20140318,112000,187.3392,187.365,187.3316,187.3787,187.3757,34.8859,18.7385,187.3974,0.2,187.3915,0.0308
20140318,112100,187.36,187.3836,187.3513,187.4229,187.3885,37.3755,16.3174,187.4253,0.25,187.4137,0.0258
20140318,112200,187.3817,187.4021,187.3711,187.4639,187.3987,39.7586,17.5637,187.4473,0.26,187.4356,0.0231
20140318,112300,187.3925,187.4187,187.3894,187.4967,187.4215,42.0152,18.2054,187.4645,0.13,187.4548,0.0201
20140318,112400,187.4017,187.4306,187.4018,187.5132,187.4288,42.838,15.3832,187.4697,0.11,187.4645,0.0124
20140318,112500,187.41,187.4427,187.4138,187.5153,187.4366,43.1519,16.1472,187.4738,0.1,187.474,0.0094
20140318,112600,187.4233,187.4642,187.4348,187.5238,187.4649,44.9164,21.0301,187.4972,0.16,187.4981,0.0185
20140318,112700,187.44,187.4791,187.4479,187.5311,187.4737,45.1244,16.5427,187.5088,0.2,187.5092,0.0135
20140318,112800,187.4583,187.4899,187.4575,187.5335,187.4828,43.9395,15.0484,187.5116,0.22,187.515,0.0079
20140318,112900,187.475,187.4963,187.464,187.5286,187.4871,41.5891,13.4929,187.5087,0.2,187.5166,0.003
20140318,113000,187.4942,187.5078,187.4772,187.5322,187.4995,40.4828,17.7052,187.5203,0.23,187.5296,0.0092
20140318,113100,187.5033,187.5164,187.4884,187.5403,187.5121,40.0918,17.7052,187.5315,0.11,187.5393,0.0098
20140318,113200,187.515,187.5344,187.5087,187.5626,187.5391,42.2868,22.9126,187.56,0.14,187.5637,0.02
20140318,113300,187.535,187.5628,187.5381,187.6063,187.5793,47.502,27.4465,187.6073,0.24,187.6021,0.0334
20140318,113400,187.5492,187.5805,187.5553,187.6461,187.5891,49.0124,19.5133,187.6297,0.17,187.6197,0.024
20140318,113500,187.5625,187.596,187.5699,187.6734,187.6043,48.8542,19.5133,187.6404,0.16,187.633,0.0168
20140318,113600,187.5783,187.611,187.5837,187.6872,187.6182,48.344,20.239,187.6484,0.19,187.6454,0.0133
20140318,113700,187.5925,187.6221,187.5939,187.6902,187.6218,47.0293,18.4614,187.6506,0.17,187.6521,0.0083
