Date,Time,sma,wavg,xavg,hma,adma,tsi,rsi,gauss,momo,t3,macd
20140121,1543,184.0092,184.0488,184.0407,184.1349,184.0665,34.7403,33.9386,184.1026,0.15,184.0757,0.0235
20140121,1544,184.0292,184.0751,184.0621,184.1681,184.0889,40.9556,42.4138,184.13,0.24,184.1045,0.0261
20140121,1545,184.0492,184.0953,184.0772,184.1876,184.1005,44.5982,34.8638,184.1445,0.24,184.1219,0.0193
20140121,1546,184.0725,184.1185,184.0961,184.2043,184.1156,47.7525,41.617,184.164,0.28,184.1451,0.0205
20140121,1547,184.0883,184.1288,184.1028,184.2026,184.1189,45.7899,21.076,184.1609,0.19,184.1483,0.0075
20140121,1548,184.1017,184.1322,184.1039,184.1842,184.1166,40.1102,12.1992,184.1453,0.16,184.1431,-0.0031
20140121,1549,184.1117,184.1335,184.1049,184.1581,184.115,33.9212,12.1992,184.1316,0.12,184.1386,-0.0061
20140121,1550,184.1267,184.1363,184.1087,184.1371,184.1187,29.0228,17.0256,184.1283,0.18,184.1395,-0.0028
20140121,1551,184.1317,184.1337,184.1089,184.1202,184.1178,23.996,10.4048,184.1222,0.06,184.1351,-0.0045
20140121,1552,184.135,184.1304,184.1091,184.1077,184.1158,19.5116,10.4048,184.1173,0.04,184.1313,-0.0044
20140121,1553,184.1367,184.1281,184.1108,184.1034,184.1169,16.1813,13.3228,184.1171,0.02,184.1306,-0.0019
20140121,1554,184.1375,184.1301,184.1168,184.1118,184.1252,15.2479,21.6716,184.1268,0.01,184.1372,0.0042
20140121,1555,184.1367,184.1274,184.1173,184.1192,184.1246,13.4077,10.1024,184.1268,-0.01,184.1348,0.0006
20140121,1556,184.13,184.1218,184.1146,184.1189,184.1184,9.9507,2.981,184.1189,-0.08,184.1279,-0.0041
20140121,1557,184.1258,184.1187,184.1139,184.1158,184.1172,6.8517,6.2872,184.1146,-0.05,184.1247,-0.0033
20140121,1558,184.1175,184.1147,184.1118,184.1107,184.1153,3.5584,2.4774,184.1094,-0.1,184.1196,-0.0041
20140121,1559,184.1133,184.1105,184.1084,184.1027,184.1089,-0.1956,-1.3788,184.1026,-0.05,184.1131,-0.0054
20140121,1600,184.12,184.1223,184.121,184.1145,184.1268,3.8073,28.1262,184.127,0.08,184.1324,0.0117
20140122,1011,184.3042,184.3132,184.3028,184.3345,184.3097,16.7574,6.6962,184.3228,0.05,184.3182,0.0018
20140122,1012,184.31,184.3126,184.3024,184.3298,184.3073,15.2343,3.6328,184.3155,0.07,184.3151,-0.0023
20140122,1013,184.3067,184.311,184.302,184.3195,184.3055,13.1721,3.6328,184.3094,-0.04,184.3126,-0.0032
20140122,1014,184.2992,184.2931,184.2848,184.2866,184.2766,3.9805,-24.6782,184.2728,-0.09,184.2835,-0.0214
20140122,1015,184.2842,184.2686,184.2625,184.2344,184.2424,-9.0761,-33.6642,184.226,-0.18,184.2482,-0.0322
20140122,1016,184.265,184.2326,184.2298,184.1611,184.1943,-24.6919,-46.2548,184.1643,-0.23,184.1984,-0.0454
20140122,1017,184.2517,184.2103,184.2129,184.1058,184.185,-32.7539,-25.9684,184.1383,-0.16,184.1763,-0.0306
20140122,1018,184.2367,184.1869,184.1956,184.0686,184.1696,-37.04,-29.0364,184.1216,-0.18,184.1543,-0.0239
20140122,1019,184.2158,184.1644,184.1793,184.0494,184.1497,-39.5302,-30.605,184.1088,-0.25,184.1348,-0.0193
20140122,1020,184.1992,184.1496,184.1702,184.0502,184.1445,-39.1871,-21.794,184.1094,-0.2,184.1271,-0.0096
20140122,1021,184.18,184.1344,184.1594,184.0608,184.1385,-38.3441,-25.4516,184.1068,-0.23,184.1165,-0.0081
20140122,1022,184.1625,184.1267,184.1549,184.0815,184.1374,-35.6119,-16.5332,184.1131,-0.21,184.1159,-0.0012
20140122,1023,184.1475,184.1217,184.151,184.1009,184.1355,-32.4407,-16.5332,184.1194,-0.18,184.1158,0.0013
20140122,1024,184.1367,184.1251,184.154,184.1258,184.1442,-26.991,-4.7204,184.1357,-0.13,184.1259,0.0085
20140122,1025,184.13,184.1379,184.1641,184.1597,184.1631,-18.304,7.9974,184.164,-0.08,184.1464,0.0179
20140122,1026,184.1367,184.1595,184.1804,184.2037,184.1898,-6.8626,18.7604,184.2012,0.08,184.175,0.0263
20140122,1027,184.15,184.1846,184.1988,184.252,184.2174,5.23,24.5386,184.2381,0.16,184.2052,0.0298
20140122,1028,184.17,184.2062,184.2128,184.2907,184.23,15.124,21.3988,184.2611,0.24,184.2265,0.0243
20140122,1029,184.1958,184.2462,184.2462,184.3454,184.2756,27.8599,43.2504,184.3158,0.31,184.2776,0.0417
20140122,1030,184.2217,184.2791,184.2714,184.3955,184.3039,37.4684,37.3018,184.355,0.31,184.3129,0.0373
20140122,1031,184.2442,184.3004,184.2851,184.4224,184.3179,41.02,23.3336,184.3647,0.27,184.3282,0.0212
20140122,1032,184.26,184.3105,184.2889,184.4152,184.3159,38.7819,11.0132,184.3505,0.19,184.3277,0.004
20140122,1033,184.2775,184.3182,184.2921,184.3905,184.3144,34.8343,11.0132,184.3356,0.21,184.3269,-0.0024
20140122,1034,184.2908,184.3201,184.2918,184.3569,184.3083,29.6875,5.9738,184.319,0.16,184.321,-0.0075
20140122,1035,184.305,184.3215,184.2931,184.3239,184.3071,25.0083,8.2458,184.31,0.17,184.3185,-0.0062
20140122,1036,184.3125,184.3146,184.288,184.2909,184.2982,18.9244,-2.0786,184.2933,0.09,184.3065,-0.0115
20140122,1037,184.3175,184.3096,184.2868,184.2701,184.2955,13.7646,2.9694,184.2859,0.06,184.3017,-0.008
20140122,1038,184.32,184.3069,184.2888,184.2652,184.2966,10.4858,7.936,184.2885,0.03,184.3027,-0.0021
20140122,1039,184.3192,184.3023,184.289,184.2684,184.2956,7.9085,5.0044,184.2895,-0.01,184.3008,-0.0015
20140122,1040,184.3142,184.2886,184.2799,184.2619,184.2792,2.6846,-10.846,184.2721,-0.06,184.2845,-0.011
20140122,1041,184.3083,184.2956,184.2922,184.2767,184.2918,3.6845,18.3026,184.2945,-0.07,184.3035,0.0093
20140122,1042,184.2983,184.2928,184.2919,184.2895,184.2915,3.3875,2.4736,184.2978,-0.12,184.3012,0.0028
20140122,1043,184.2958,184.2977,184.2977,184.3063,184.2971,4.4019,9.982,184.308,-0.03,184.3091,0.0069
20140122,1044,184.2942,184.2968,184.2966,184.3104,184.2963,3.9136,1.4606,184.3048,-0.02,184.3054,0.0004
20140122,1045,184.2842,184.2808,184.2802,184.2887,184.2697,-0.9834,-16.2386,184.2702,-0.12,184.278,-0.0185
20140122,1046,184.2708,184.2571,184.2571,184.2411,184.2348,-8.4042,-24.8224,184.2216,-0.16,184.2415,-0.0317
20140122,1047,184.2633,184.2477,184.2498,184.2015,184.2316,-12.0801,-8.6298,184.2081,-0.09,184.2324,-0.0175
20140122,1048,184.2575,184.2364,184.2406,184.175,184.2238,-14.3134,-11.752,184.1999,-0.07,184.2204,-0.0132
20140122,1049,184.2467,184.2199,184.2267,184.1528,184.2054,-16.7565,-17.8748,184.1835,-0.13,184.2013,-0.0162
20140122,1050,184.2283,184.1942,184.2041,184.1219,184.174,-20.7141,-27.4804,184.1495,-0.22,184.1693,-0.0262
20140122,1051,184.2108,184.1714,184.185,184.0937,184.1505,-24.6248,-27.4804,184.1219,-0.21,184.1442,-0.0251
20140122,1052,184.1958,184.1467,184.1642,184.0665,184.1254,-28.7321,-31.563,184.0949,-0.18,184.1174,-0.0256
20140122,1053,184.1692,184.1227,184.1451,184.0412,184.104,-32.6608,-32.936,184.0731,-0.32,184.0942,-0.0232
20140122,1054,184.1458,184.0982,184.1243,184.0152,184.0805,-36.7802,-37.0678,184.0499,-0.28,184.0689,-0.0235
20140122,1055,184.1158,184.0712,184.1006,183.9877,184.0529,-41.4233,-42.2434,184.0215,-0.36,184.0397,-0.0263
20140122,1056,184.0892,184.0487,184.0805,183.9654,184.0322,-45.7557,-42.2434,184.0003,-0.32,184.017,-0.0229
20140122,1057,184.0742,184.0365,184.0697,183.9582,184.0266,-47.0601,-29.5624,183.9988,-0.18,184.0095,-0.0113
20140122,1058,184.0625,184.0236,184.0574,183.9589,184.0211,-47.2377,-32.8288,183.9959,-0.14,183.9993,-0.0089
20140122,1059,184.0417,184.0078,184.0424,183.9577,184.0058,-47.5881,-37.5664,183.9847,-0.25,183.9843,-0.0116
20140122,1100,184.0242,183.9983,184.0328,183.9594,184.0023,-46.5599,-30.8542,183.981,-0.21,183.978,-0.0072
20140122,1101,184.0133,183.9977,184.0308,183.9723,184.0068,-42.1249,-18.2644,183.9917,-0.13,183.9833,0.0021
20140122,1102,184.01,184.0018,184.0323,183.994,184.0151,-35.3417,-12.3674,184.0082,-0.04,183.9928,0.0082
20140122,1103,183.9958,183.9864,184.0134,183.9883,183.9933,-33.077,-35.2584,183.9826,-0.17,183.969,-0.0128
20140122,1104,183.99,183.984,184.0083,183.9808,183.9913,-28.6999,-17.265,183.9765,-0.07,183.9676,-0.006
20140122,1105,183.9875,183.9871,184.0086,183.9815,183.996,-22.9146,-10.3988,183.9851,-0.03,183.9743,0.0023
20140122,1106,183.99,183.9951,184.0134,183.9962,184.007,-16.2532,-3.7702,184.0031,0.03,183.9873,0.0096
20140122,1107,183.9983,184.0074,184.0221,184.0191,184.0227,-9.0324,2.6088,184.0266,0.1,184.0051,0.0155
20140122,1108,184.0067,184.0185,184.0295,184.0439,184.0346,-2.7215,2.6088,184.0443,0.1,184.0195,0.0149
20140122,1109,184.0125,184.0297,184.0372,184.07,184.0459,2.8833,4.9272,184.0586,0.07,184.0334,0.0138
20140122,1110,184.0167,184.034,184.0377,184.0803,184.0448,5.6946,-4.9468,184.056,0.05,184.0347,0.0045
20140122,1111,184.0233,184.0376,184.038,184.078,184.0436,6.9262,-4.9468,184.0508,0.08,184.0357,0.0007
20140122,1112,184.0308,184.0447,184.0429,184.0739,184.0502,8.6583,3.185,184.0554,0.09,184.0439,0.0043
20140122,1113,184.0375,184.0554,184.0517,184.078,184.0627,11.7894,10.7308,184.0695,0.08,184.0577,0.0098
20140122,1114,184.0433,184.0665,184.0607,184.0886,184.0745,15.6298,13.1912,184.0844,0.07,184.0711,0.0116
20140122,1115,184.0583,184.0737,184.0652,184.0962,184.0768,18.0391,6.7708,184.0892,0.18,184.0767,0.007
20140122,1116,184.0658,184.0755,184.0659,184.0969,184.0751,18.1016,0.549,184.0845,0.09,184.0761,0.0009
20140122,1117,184.0683,184.0715,184.0619,184.0863,184.0663,14.9214,-8.2042,184.0704,0.03,184.0682,-0.0062
20140122,1118,184.0683,184.0672,184.0586,184.07,184.0598,10.6864,-8.2042,184.0585,0,184.0618,-0.0076
20140122,1119,184.065,184.0613,184.0542,184.0508,184.0523,5.7025,-11.2686,184.0476,-0.04,184.0543,-0.0084
20140122,1120,184.0625,184.0574,184.052,184.0363,184.051,1.5855,-7.359,184.0431,-0.03,184.0508,-0.0057
20140122,1121,184.0592,184.054,184.0501,184.0283,184.0482,-1.702,-7.359,184.0412,-0.04,184.0481,-0.0038
20140122,1122,184.0525,184.0387,184.0363,184.0094,184.0262,-10.3103,-30.581,184.0168,-0.08,184.0263,-0.0159
20140122,1123,184.0492,184.0306,184.0307,183.995,184.0222,-15.8754,-14.8746,184.0068,-0.04,184.019,-0.0106
20140122,1124,184.0442,184.0246,184.0275,183.9882,184.0192,-18.1714,-11.2258,184.0056,-0.06,184.0157,-0.0054
20140122,1125,184.0392,184.024,184.0294,183.9955,184.0244,-16.2057,-0.7528,184.0156,-0.06,184.0206,0.0022
20140122,1126,184.0392,184.0349,184.0418,184.0227,184.0458,-7.4817,18.727,184.0455,0,184.0417,0.0161
20140122,1127,184.0392,184.0427,184.0492,184.054,184.0538,0.3465,11.9788,184.0649,0,184.0535,0.0147
20140122,1128,184.0425,184.0536,184.0586,184.0867,184.06,7.5603,17.118,184.0823,0.04,184.0677,0.0151
20140122,1129,184.0433,184.0547,184.0573,184.0986,184.0583,9.2376,-1.6704,184.0763,0.01,184.0642,0.0027
20140122,1130,184.0475,184.0619,184.0623,184.1042,184.0626,10.7067,8.9522,184.0791,0.05,184.0712,0.0048
20140122,1131,184.0583,184.0792,184.0773,184.1186,184.0869,15.1564,24.093,184.1036,0.13,184.0937,0.0164
20140122,1132,184.0683,184.0949,184.0901,184.1374,184.1052,19.6823,24.093,184.1254,0.12,184.1115,0.0175
20140122,1133,184.0775,184.1074,184.0993,184.153,184.1164,22.8831,20.681,184.1372,0.11,184.1229,0.0133
20140122,1134,184.0917,184.1155,184.104,184.1582,184.1198,23.8571,13.8512,184.1375,0.17,184.1268,0.0063
20140122,1135,184.0992,184.1153,184.1018,184.1498,184.1123,21.2219,1.3384,184.1236,0.09,184.1198,-0.0037
20140122,1136,184.1008,184.1046,184.0908,184.1199,184.0918,13.8192,-14.1088,184.093,0.02,184.0995,-0.0164
20140122,1137,184.1008,184.0953,184.083,184.0831,184.0812,6.2715,-11.0316,184.071,0,184.0857,-0.0163
20140122,1138,184.0958,184.0874,184.0779,184.0528,184.0734,0.2824,-7.8584,184.0602,-0.06,184.0772,-0.0118
20140122,1139,184.0925,184.0804,184.0736,184.0343,184.0675,-4.3059,-7.8584,184.0549,-0.04,184.0705,-0.0084
20140122,1140,184.0908,184.08,184.0761,184.0345,184.0731,-5.3909,5.0576,184.0642,-0.02,184.075,0.0008
20140122,1141,184.0925,184.0768,184.0752,184.0425,184.0727,-5.8717,-1.3838,184.0678,0.02,184.0736,0.0004
20140122,1142,184.09,184.0718,184.0729,184.0522,184.0695,-6.5883,-4.5752,184.0663,-0.03,184.0702,-0.0014
20140122,1143,184.085,184.0733,184.077,184.0671,184.0752,-4.6612,8.365,184.0759,-0.06,184.0772,0.0048
20140122,1144,184.08,184.0756,184.0806,184.0829,184.0814,-1.8417,8.365,184.085,-0.06,184.0828,0.0061
20140122,1145,184.075,184.0772,184.082,184.094,184.0836,0.3725,4.5172,184.0884,-0.06,184.0848,0.0039
20140122,1146,184.07,184.0764,184.0802,184.0943,184.0802,0.6303,-2.9978,184.0837,-0.06,184.0814,-0.0009
20140122,1147,184.065,184.0703,184.0724,184.0808,184.0676,-2.9422,-16.1516,184.0668,-0.06,184.0689,-0.009
20140122,1148,184.0658,184.0664,184.0675,184.0637,184.0624,-6.8586,-12.0092,184.0554,0.01,184.0615,-0.0085
20140122,1149,184.065,184.0609,184.0617,184.0452,184.0588,-11.0695,-15.3044,184.0455,-0.01,184.0533,-0.0086
20140122,1150,184.0642,184.0571,184.0584,184.0326,184.0567,-13.9737,-10.7788,184.0418,-0.01,184.0492,-0.0055
20140122,1151,184.065,184.0564,184.0586,184.0302,184.0576,-14.0544,-2.0404,184.0464,0.01,184.051,-0.0003
20140122,1152,184.0667,184.0633,184.0665,184.0462,184.0707,-8.2266,16.0252,184.0662,0.02,184.0648,0.0099
20140122,1153,184.0667,184.0638,184.0671,184.0623,184.0706,-4.1795,0.4974,184.0714,0,184.0659,0.0049
20140122,1154,184.0683,184.0659,184.069,184.0758,184.0724,-0.8447,4.0012,184.075,0.02,184.0693,0.0041
20140122,1155,184.0692,184.0723,184.0753,184.0906,184.0818,3.9073,13.9216,184.0861,0.01,184.0793,0.0082
20140122,1156,184.0708,184.0801,184.0822,184.1068,184.0913,9.0621,17.039,184.0984,0.02,184.0896,0.0098
20140122,1157,184.0742,184.0892,184.0896,184.1217,184.101,14.2639,20.192,184.1103,0.04,184.1002,0.0104
20140122,1158,184.08,184.0994,184.0973,184.134,184.1107,19.4288,23.3694,184.1216,0.07,184.1109,0.0105
20140122,1159,184.0825,184.0963,184.0916,184.1275,184.0999,16.4981,-8.4422,184.1057,0.03,184.0997,-0.0045
20140122,1200,184.0875,184.099,184.0929,184.1179,184.0999,13.5833,4.9294,184.1007,0.06,184.1005,-0.0021
20140122,1201,184.0908,184.0963,184.0894,184.1016,184.0961,9.0217,-4.6864,184.0906,0.04,184.0937,-0.006
20140122,1202,184.09,184.0869,184.0802,184.0775,184.0796,2.0721,-15.897,184.0706,-0.01,184.0785,-0.0129
20140122,1203,184.0908,184.0838,184.0787,184.0596,184.0785,-1.801,-2.7174,184.0663,0.01,184.0763,-0.0064
20140122,1204,184.0892,184.0837,184.0804,184.0551,184.0814,-2.6317,3.282,184.0724,-0.02,184.0794,0.0002
20140122,1205,184.0917,184.0854,184.0834,184.0638,184.086,-1.6334,6.268,184.0818,0.03,184.0844,0.004
20140122,1206,184.0942,184.0882,184.0875,184.0782,184.092,0.5089,9.3222,184.0921,0.03,184.0907,0.0063
20140122,1207,184.095,184.0922,184.0925,184.0962,184.099,3.4381,12.4348,184.1025,0.01,184.0982,0.0076
20140122,1208,184.0975,184.1006,184.1013,184.1193,184.1118,8.1113,21.2782,184.1187,0.03,184.1114,0.0118
20140122,1209,184.0983,184.1072,184.1073,184.1381,184.1167,12.2349,16.982,184.1284,0.01,184.1193,0.0096
20140122,1210,184.0992,184.1151,184.1139,184.152,184.1204,16.1957,20.0708,184.1368,0.01,184.1279,0.0089
20140122,1211,184.1092,184.1276,184.124,184.166,184.1353,21.3202,28.747,184.1513,0.12,184.142,0.0122
20140122,1212,184.1225,184.1508,184.145,184.1956,184.1665,30.3359,45.8472,184.1864,0.16,184.1725,0.0246
20140122,1213,184.1383,184.1719,184.1627,184.2293,184.1898,39.0116,45.8472,184.2155,0.19,184.1965,0.0246
20140122,1214,184.1583,184.1922,184.1792,184.2602,184.2099,46.5191,47.714,184.2376,0.24,184.2176,0.0222
20140122,1215,184.18,184.2186,184.2024,184.2951,184.2399,54.4095,57.3394,184.2695,0.26,184.2486,0.0277
20140122,1216,184.1983,184.2386,184.2189,184.323,184.2521,58.8633,47.4676,184.2881,0.22,184.2679,0.0216
20140122,1217,184.2175,184.2588,184.236,184.3438,184.2607,61.7439,50.8328,184.3044,0.23,184.2875,0.0193
20140122,1218,184.2367,184.2777,184.252,184.3559,184.2806,63.7992,52.4928,184.3183,0.23,184.3051,0.017
20140122,1219,184.2542,184.2921,184.264,184.3605,184.286,64.1582,47.0758,184.3246,0.21,184.316,0.0117
20140122,1220,184.2717,184.3083,184.2788,184.3652,184.2989,64.4833,52.5878,184.3364,0.21,184.3315,0.013
20140122,1221,184.2917,184.325,184.2944,184.3726,184.3192,65.2307,55.9262,184.3517,0.24,184.3482,0.0146
20140122,1222,184.3117,184.3401,184.3091,184.3834,184.3369,66.2951,57.5564,184.3662,0.24,184.3634,0.0144
20140122,1223,184.3283,184.3506,184.32,184.3911,184.3417,66.1499,51.4458,184.3733,0.2,184.3724,0.0102
20140122,1224,184.3375,184.3571,184.3277,184.3931,184.3487,64.223,45.2982,184.3738,0.11,184.3766,0.0055
20140122,1225,184.3467,184.3621,184.3342,184.3909,184.3541,61.6887,45.2982,184.3728,0.11,184.3794,0.003
20140122,1226,184.3567,184.3687,184.3428,184.3901,184.363,59.7878,50.1176,184.3777,0.12,184.3861,0.005
20140122,1227,184.36,184.3708,184.347,184.3861,184.3638,55.5691,36.9546,184.3764,0.04,184.3861,0.0015
20140122,1228,184.3658,184.3738,184.352,184.3828,184.3663,51.2687,39.8322,184.3772,0.07,184.3882,0.0017
20140122,1229,184.3667,184.3699,184.3502,184.3723,184.3613,41.8622,16.6066,184.3664,0.01,184.3797,-0.0051
20140122,1230,184.3683,184.3688,184.3517,184.3639,184.3611,33.2067,23.5342,184.3622,0.02,184.3776,-0.0032
20140122,1231,184.3683,184.3629,184.3484,184.3516,184.3569,22.8432,8.751,184.3519,0,184.3683,-0.0071
20140122,1232,184.365,184.3555,184.344,184.3372,184.3477,12.7205,4.216,184.3403,-0.04,184.3582,-0.0088
20140122,1233,184.3608,184.3501,184.3418,184.3261,184.3457,5.1872,8.3838,184.3348,-0.05,184.3526,-0.0063
20140122,1234,184.3567,184.3469,184.3416,184.322,184.3443,0.6794,12.5356,184.3352,-0.05,184.3505,-0.0027
20140122,1235,184.3517,184.3413,184.3382,184.3195,184.3406,-3.8047,2.41,184.3308,-0.06,184.3439,-0.0044
20140122,1236,184.3492,184.3395,184.3385,184.3212,184.3406,-5.6313,11.133,184.3326,-0.03,184.3434,-0.0009
20140122,1237,184.345,184.335,184.3357,184.3218,184.3383,-7.8381,1.2592,184.3293,-0.05,184.3381,-0.0029
20140122,1238,184.34,184.3327,184.3348,184.324,184.337,-8.8203,5.8232,184.3288,-0.06,184.3364,-0.0014
20140122,1239,184.3367,184.3312,184.3341,184.3256,184.3353,-9.156,5.8232,184.329,-0.04,184.3349,-0.0007
20140122,1240,184.3325,184.3301,184.3334,184.3272,184.3347,-9.1738,5.8232,184.3294,-0.05,184.3338,-0.0003
20140122,1241,184.3325,184.3313,184.3344,184.3306,184.336,-7.8707,11.1546,184.3326,0,184.3354,0.0015
20140122,1242,184.3308,184.3324,184.3353,184.3344,184.337,-6.0675,11.1546,184.3354,-0.02,184.3366,0.0019
20140122,1243,184.3317,184.3338,184.336,184.3382,184.3373,-4.1637,11.1546,184.3374,0.01,184.3375,0.0017
20140122,1244,184.3342,184.3367,184.3382,184.3428,184.3405,-0.9385,17.2374,184.3415,0.03,184.3407,0.003
20140122,1245,184.3308,184.3299,184.3308,184.3348,184.3302,-5.7896,-19.0424,184.3272,-0.04,184.3285,-0.0071
20140122,1246,184.3292,184.3282,184.3291,184.3263,184.3286,-8.5355,-1.8506,184.3221,-0.02,184.3262,-0.0042
20140122,1247,184.3292,184.3268,184.3277,184.319,184.3265,-9.8298,-1.8506,184.3204,0,184.3245,-0.0026
20140122,1248,184.33,184.33,184.3311,184.3218,184.3324,-6.471,13.087,184.3288,0.01,184.3304,0.0034
20140122,1249,184.3325,184.3331,184.334,184.3292,184.3368,-2.173,13.087,184.3368,0.03,184.3351,0.0048
20140122,1250,184.3342,184.3358,184.3365,184.3383,184.3382,1.8099,13.087,184.3424,0.02,184.3389,0.0045
20140122,1251,184.3375,184.3413,184.3416,184.3514,184.3462,7.3612,22.8768,184.3517,0.04,184.3467,0.007
20140122,1252,184.3417,184.3478,184.3475,184.3659,184.3546,13.7764,27.341,184.362,0.05,184.3553,0.0083
20140122,1253,184.3442,184.3522,184.351,184.3762,184.3563,18.2767,19.7776,184.3665,0.03,184.3596,0.0057
20140122,1254,184.3475,184.3577,184.3555,184.3828,184.359,22.3144,24.6592,184.3714,0.04,184.3654,0.0055
20140122,1255,184.3508,184.3627,184.3592,184.3866,184.3642,25.6281,24.6592,184.375,0.04,184.3699,0.0046
20140122,1256,184.3508,184.3626,184.3578,184.3822,184.3607,23.376,2.41,184.3684,0,184.366,-0.0015
20140122,1257,184.3558,184.3624,184.3566,184.3724,184.358,19.0834,2.41,184.3615,0.06,184.3628,-0.0033
20140122,1258,184.3592,184.3631,184.3571,184.3636,184.3585,15.6005,8.8628,184.3597,0.04,184.3627,-0.0017
20140122,1259,184.3617,184.3617,184.356,184.3561,184.3576,11.3768,1.5386,184.3564,0.03,184.3601,-0.0025
20140122,1300,184.3633,184.3629,184.3582,184.3546,184.3594,9.9575,14.1418,184.3598,0.02,184.3629,0.001
20140122,1301,184.3675,184.3686,184.3646,184.3632,184.3696,13.6225,29.0108,184.3723,0.05,184.3724,0.007
20140122,1302,184.3692,184.369,184.3654,184.3712,184.3696,13.9477,8.5104,184.3743,0.02,184.3725,0.0028
20140122,1303,184.3667,184.3645,184.3615,184.3698,184.3622,8.9595,-7.5208,184.3646,-0.03,184.3652,-0.0041
20140122,1304,184.3608,184.3558,184.3536,184.3555,184.3492,-0.0589,-20.357,184.3464,-0.07,184.352,-0.0107
20140122,1305,184.3575,184.351,184.35,184.3409,184.3466,-6.1352,-9.3214,184.3378,-0.04,184.3465,-0.0078
20140122,1306,184.3533,184.3468,184.3469,184.329,184.3424,-10.022,-9.3214,184.3337,-0.05,184.3421,-0.0055
20140122,1307,184.3492,184.3432,184.3443,184.3213,184.3411,-12.5494,-9.3214,184.3317,-0.05,184.3387,-0.0038
20140122,1308,184.3475,184.3403,184.3421,184.3178,184.3398,-14.2504,-9.3214,184.3308,-0.02,184.3361,-0.0026
20140122,1309,184.3475,184.3406,184.3433,184.3229,184.3424,-13.0765,3.2434,184.3363,0,184.3389,0.0015
20140122,1310,184.3458,184.3395,184.3428,184.3303,184.342,-11.7149,-2.8472,184.3385,-0.02,184.3388,0.001
20140122,1311,184.3483,184.3447,184.3485,184.3448,184.3491,-5.7185,18.208,184.3512,0.03,184.3485,0.0073
20140122,1312,184.35,184.3512,184.3549,184.3629,184.3594,2.1879,22.5332,184.3653,0.02,184.3587,0.0099
20140122,1313,184.35,184.3588,184.3618,184.3826,184.3695,10.5601,26.7584,184.3785,0,184.3692,0.0108
20140122,1314,184.355,184.3712,184.3723,184.4047,184.3846,20.4919,37.852,184.3965,0.06,184.3847,0.0142
20140122,1315,184.365,184.3873,184.3858,184.4304,184.4035,31.4495,46.6648,184.419,0.12,184.4043,0.018
20140122,1316,184.3758,184.3988,184.3942,184.4498,184.4084,37.8806,32.9534,184.4299,0.13,184.4147,0.013
20140122,1317,184.3842,184.4072,184.3997,184.458,184.4138,40.089,26.5024,184.4322,0.1,184.4203,0.0074
20140122,1318,184.3933,184.4158,184.4059,184.4596,184.4167,40.9245,30.1972,184.435,0.11,184.427,0.006
20140122,1319,184.4008,184.4199,184.408,184.4536,184.4172,38.4131,17.3286,184.4311,0.09,184.4272,0.0012
20140122,1320,184.41,184.4259,184.413,184.4476,184.4197,36.1706,25.375,184.433,0.11,184.4321,0.0027
20140122,1321,184.4158,184.4274,184.414,184.4383,184.4198,31.8458,13.3408,184.4295,0.07,184.4309,-0.0005
20140122,1322,184.4217,184.4265,184.4134,184.4279,184.4173,26.165,7.702,184.423,0.07,184.4273,-0.0032
20140122,1323,184.425,184.4263,184.4144,184.4203,184.4176,21.4983,12.4534,184.4208,0.04,184.4268,-0.0019
20140122,1324,184.4275,184.4255,184.4153,184.4161,184.4182,17.8703,12.4534,184.4201,0.03,184.4262,-0.0011
20140122,1325,184.4292,184.4244,184.416,184.4149,184.4184,15.0794,12.4534,184.4199,0.02,184.4257,-0.0007
20140122,1326,184.4275,184.4214,184.4151,184.4128,184.4163,11.6685,5.4084,184.4169,-0.02,184.4228,-0.0021
20140122,1327,184.4242,184.4203,184.4158,184.4131,184.4167,9.3649,11.4596,184.4172,-0.04,184.4228,-0.0006
20140122,1328,184.4233,184.4212,184.418,184.4169,184.42,8.9918,17.2354,184.4211,-0.01,184.4252,0.0017
20140122,1329,184.4233,184.4222,184.4199,184.422,184.4225,9.592,17.2354,184.4245,0,184.427,0.0022
20140122,1330,184.4233,184.4247,184.423,184.4286,184.4269,11.8849,23.198,184.4298,0,184.4308,0.0037
20140122,1331,184.4233,184.4242,184.4225,184.4309,184.4259,11.3553,6.4638,184.428,0,184.4289,0.0002
20140122,1332,184.4183,184.4176,184.416,184.4219,184.4144,3.2139,-17.8748,184.4135,-0.06,184.4175,-0.0077
20140122,1333,184.4133,184.4086,184.4074,184.4025,184.4008,-8.6957,-26.98,184.3946,-0.06,184.4036,-0.0123
20140122,1334,184.4067,184.3958,184.3955,184.3744,184.3831,-22.4332,-38.1932,184.3716,-0.08,184.3852,-0.0168
20140122,1335,184.3967,184.3794,184.3808,184.3408,184.3623,-35.9281,-47.0618,184.3457,-0.12,184.3634,-0.0205
20140122,1336,184.3883,184.3676,184.3714,184.3141,184.3566,-43.0434,-33.1654,184.3327,-0.1,184.3512,-0.015
20140122,1337,184.3717,184.3417,184.3481,184.2774,184.3296,-51.6226,-55.8968,184.2967,-0.2,184.3172,-0.0273
20140122,1338,184.3617,184.3291,184.3392,184.2562,184.3244,-49.2475,-23.7546,184.2872,-0.12,184.3077,-0.0152
20140122,1339,184.3458,184.3088,184.3224,184.2359,184.3131,-46.9886,-36.078,184.2683,-0.19,184.2858,-0.0186
